app_id,name,release_date,is_free,developer,publisher,owners_range,price
6860,Hitman: Blood Money,2007-03-15,0,Io-Interactive A/S,Io-Interactive A/S,"1,000,000 .. 2,000,000",9.99
6870,Battlestations: Midway,2007-03-15,0,Eidos Interactive,Square Enix,"500,000 .. 1,000,000",0.97
6880,Just Cause,2007-03-15,0,Avalanche Studios,Square Enix,"1,000,000 .. 2,000,000",0.97
6900,Hitman: Codename 47,2007-03-15,0,IO Interactive A/S,IO Interactive A/S,"1,000,000 .. 2,000,000",7.99
6910,Deus Ex: Game of the Year Edition,2007-03-29,0,Ion Storm,Eidos Interactive Corp.,"1,000,000 .. 2,000,000",6.99
6920,Deus Ex: Invisible War,2007-03-29,0,Ion Storm,Eidos Interactive Corp.,"1,000,000 .. 2,000,000",6.99
6930,Just Cause Demo,2007-03-15,1,Avalanche,"SQUARE ENIX, Eidos Interactive","0 .. 20,000",0.0
6940,Battlestations: Midway Demo,2007-03-15,1,Eidos Interactive,"SQUARE ENIX, Eidos Interactive","0 .. 20,000",0.0
6950,Hitman Blood Money Demo,2007-03-15,1,Io Interactive,"SQUARE ENIX, Eidos Interactive","0 .. 20,000",0.0
6980,Thief: Deadly Shadows,N,0,Ion Storm,Eidos Interactive Corp.,"500,000 .. 1,000,000",8.99
7000,Tomb Raider: Legend,2007-03-29,0,Crystal Dynamics,Crystal Dynamics,"500,000 .. 1,000,000",0.97
7010,Project: Snowblind,2007-03-29,0,Crystal Dynamics,Square Enix,"100,000 .. 200,000",0.89
7020,Rogue Trooper,2007-03-29,0,Rebellion,Rebellion,"50,000 .. 100,000",9.99
7030,Tomb Raider: Legend Demo,2007-03-29,1,Crystal Dynamics,"SQUARE ENIX, Eidos Interactive","0 .. 20,000",0.0
7050,Project: Snowblind Demo,2007-03-29,1,Crystal Dynamics,"SQUARE ENIX, Eidos Interactive","0 .. 20,000",0.0
7110,Jade Empire™: Special Edition,2007-02-27,0,BioWare,"BioWare, Electronic Arts","200,000 .. 500,000",14.99
7200,Trackmania United Forever,2008-04-16,0,Nadeo,Ubisoft,"200,000 .. 500,000",29.99
7210,"Runaway, A Road Adventure",2007-03-14,0,Pendulo Studios,Focus Entertainment,"100,000 .. 200,000",0.74
7220,"Runaway, The Dream of The Turtle",2007-03-14,0,Pendulo Studios,Focus Entertainment,"100,000 .. 200,000",0.74
7230,"Runaway, The Dream of The Turtle Demo",2007-03-14,1,Pendulo Studios,Focus Home Interactive,"0 .. 20,000",0.0
7260,Loki,2007-10-05,0,Cyanide Studios,Microids,"20,000 .. 50,000",9.99
7280,Loki Demo - Egyptian Sorcerer,2007-10-05,1,Cyanide Studios,Focus Home Interactive,"0 .. 20,000",0.0
7340,Azada,2010-04-21,0,Big Fish Games,Big Fish Games,"0 .. 20,000",9.99
7510,X-Blades,2009-04-30,0,Gaijin Entertainment,Topware Interactive,"500,000 .. 1,000,000",12.99
7520,Two Worlds II HD,2011-02-03,0,Reality Pump Studios,"Topware Interactive, ACE","500,000 .. 1,000,000",24.99
7530,Two Worlds II Castle Defense,2011-06-14,0,Reality Pump Studios,Topware Interactive,"200,000 .. 500,000",9.99
7600,Sid Meier's Railroads!,2007-05-04,0,"Firaxis Games, Feral Interactive (Mac)","2K, Feral Interactive (Mac)","500,000 .. 1,000,000",9.99
7610,Railroad Tycoon 3,2007-05-04,0,PopTop,2K,"200,000 .. 500,000",9.99
7620,Railroad Tycoon II Platinum,2007-05-04,0,PopTop,2K,"200,000 .. 500,000",4.99
7650,X-COM: Terror From the Deep,2007-05-04,0,"MicroProse Software, Inc",2K,"200,000 .. 500,000",4.99
7660,X-COM: Apocalypse,2008-09-04,0,"MicroProse Software, Inc",2K,"500,000 .. 1,000,000",4.99
7670,BioShock™,N,0,"2K Boston, 2K Australia",2K,"2,000,000 .. 5,000,000",19.99
7710,BioShock Demo,2007-08-20,1,"2K Boston, 2K Australia",2K Games,"0 .. 20,000",0.0
7730,X-COM: Interceptor,2008-09-04,0,"MicroProse Software, Inc",2K,"100,000 .. 200,000",4.99
7760,X-COM: UFO Defense,2008-09-04,0,"MicroProse Software, Inc",2K,"1,000,000 .. 2,000,000",4.99
7770,X-COM: Enforcer,2008-09-04,0,"MicroProse Software, Inc",2K,"200,000 .. 500,000",4.99
7800,Stubbs the Zombie in Rebel Without a Pulse,2021-03-16,0,Aspyr,Aspyr,"200,000 .. 500,000",19.99
7830,Men of War™,2009-05-06,0,"Best Way, Digitalmindsoft",Fulqrum Publishing,"500,000 .. 1,000,000",4.99
7840,Death Track®: Resurrection,2009-05-06,0,Sky Fallen,Fulqrum Publishing,"50,000 .. 100,000",2.99
7860,NecroVision,2009-05-20,0,The Farm 51,Fulqrum Publishing,"200,000 .. 500,000",4.99
7890,Men of War™ Demo,2009-05-08,1,Best Way,"1C Entertainment, 1C-SoftClub","0 .. 20,000",0.0
7940,Call of Duty® 4: Modern Warfare® (2007),2007-11-12,0,Infinity Ward,Activision,"2,000,000 .. 5,000,000",19.99
8000,Tomb Raider: Anniversary,2007-06-05,0,Crystal Dynamics,Crystal Dynamics,"500,000 .. 1,000,000",0.98
8030,Tomb Raider: Anniversary Demo,2007-05-29,1,Crystal Dynamics,"SQUARE ENIX, Eidos Interactive","0 .. 20,000",0.0
8080,Kane and Lynch: Dead Men™,2007-12-13,0,IO Interactive,Square Enix,"500,000 .. 1,000,000",0.0
8090,Conflict: Denied Ops Demo,2008-01-25,1,Pivotal Games,"SQUARE ENIX, Eidos Interactive","0 .. 20,000",0.0
8100,Conflict: Denied Ops,2008-02-08,0,Pivotal Games,Square Enix,"100,000 .. 200,000",0.89
8140,Tomb Raider: Underworld,2008-11-21,0,Crystal Dynamics,Crystal Dynamics,"500,000 .. 1,000,000",0.98
8150,Tomb Raider: Underworld Demo,2008-10-31,1,Crystal Dynamics,Square Enix,"0 .. 20,000",0.0
8170,Battlestations Pacific,2009-05-12,0,Eidos Studio Hungary,Square Enix,"200,000 .. 500,000",0.0
8180,Battlestations Pacific Demo,2009-05-01,1,Eidos Studio Hungary,Square Enix,"0 .. 20,000",0.0
8190,Just Cause 2,2010-03-23,0,Avalanche Studios,Square Enix,"2,000,000 .. 5,000,000",1.49
8310,Bone: Out From Boneville,2008-06-17,0,Telltale Games,Gotcha Gotcha Games,"20,000 .. 50,000",0.0
8320,Bone: The Great Cow Race,2008-06-17,0,Telltale Games,Sixteen Tons Entertainment,"20,000 .. 50,000",0.0
8330,Telltale Texas Hold ‘Em,2008-06-17,0,Telltale,Telltale,"100,000 .. 200,000",0.99
8400,Geometry Wars: Retro Evolved,2007-06-18,0,Bizarre Creations,Activision,"100,000 .. 200,000",3.99
8500,EVE Online,2010-12-15,1,CCP,CCP,"2,000,000 .. 5,000,000",0.0
8600,RACE 07,2007-10-15,0,SimBin,SimBin,"500,000 .. 1,000,000",7.99
8700,STCC - The Game Demo,2008-09-18,1,SimBin,SimBin,"0 .. 20,000",0.0
8720,GTR Evolution Demo,2008-10-23,1,SimBin,SimBin,"0 .. 20,000",0.0
8760,RACE On Demo,2009-10-09,1,SimBin,SimBin,"0 .. 20,000",0.0
8780,RACE On,2009-10-16,0,,,,
8790,GTR 2 FIA GT Racing Game,2012-12-12,0,SimBin Studios AB,SimBin,"50,000 .. 100,000",7.99
8800,Civilization IV: Beyond the Sword,2007-07-24,0,Firaxis Games,2K,"500,000 .. 1,000,000",9.99
8820,Civilization IV: Beyond the Sword Demo,2007-07-26,1,Firaxis Games,2K Games,"0 .. 20,000",0.0
8850,BioShock® 2,2010-02-09,0,"2K Marin, 2K China, Digital Extremes, 2K Australia",2K,"2,000,000 .. 5,000,000",19.99
8870,BioShock Infinite,N,0,"Irrational Games, Virtual Programming (Linux)",2K,"5,000,000 .. 10,000,000",29.99
8880,Freedom Force,2009-05-29,0,Irrational Games,2K,"100,000 .. 200,000",4.99
8890,Freedom Force vs. the Third Reich,2009-05-29,0,Irrational Games,2K,"100,000 .. 200,000",4.99
8900,Freedom Force Demo,2009-05-29,1,Irrational Games,2K,"0 .. 20,000",0.0
8910,Freedom Force vs. the Third Reich Demo,2009-05-29,1,Irrational Games,2K,"0 .. 20,000",0.0
8930,Sid Meier's Civilization® V,2010-09-23,0,"Firaxis Games, Aspyr (Mac), Aspyr (Linux)","2K, Aspyr (Mac), Aspyr (Linux)","10,000,000 .. 20,000,000",29.99
8970,Axel & Pixel,2010-10-06,0,Silver Wish Games,2K,"20,000 .. 50,000",4.99
8980,Borderlands Game of the Year,2023-08-31,0,Gearbox Software,2K,"2,000,000 .. 5,000,000",29.99
9010,Return to Castle Wolfenstein,2007-08-03,0,Gray Matter Studios,Bethesda Softworks,"1,000,000 .. 2,000,000",4.99
9050,DOOM 3,2007-08-03,0,id Software,id Software,"500,000 .. 1,000,000",0.0
9060,HeXen II,2007-08-03,0,Raven Software,id Software,"100,000 .. 200,000",4.99
9120,Hexen II Demo,2007-08-03,1,id Software,id Software,"0 .. 20,000",0.0
9180,Commander Keen,2007-08-03,0,id Software,id Software,"100,000 .. 200,000",4.99
9200,RAGE,2011-10-03,0,id Software,Bethesda Softworks,"500,000 .. 1,000,000",9.99
9300,Company of Heroes Singleplayer Demo,2007-07-17,1,Relic Entertainment,THQ,"0 .. 20,000",0.0
9310,"Warhammer® 40,000: Dawn of War® – Winter Assault",2007-08-07,0,Relic Entertainment,SEGA,"200,000 .. 500,000",0.0
9320,Dawn of War® Demo,2007-08-21,1,Relic Entertainment,THQ,"0 .. 20,000",0.0
9330,Dawn of War® - Winter Assault Demo,2007-08-21,1,Relic Entertainment,THQ,"0 .. 20,000",0.0
9340,Company of Heroes: Opposing Fronts,2007-09-24,0,Relic Entertainment,SEGA,"1,000,000 .. 2,000,000",19.99
9350,Supreme Commander,2011-09-28,0,Gas Powered Games,Square Enix,"1,000,000 .. 2,000,000",2.59
9420,Supreme Commander: Forged Alliance,2011-09-28,0,Gas Powered Games,Square Enix,"1,000,000 .. 2,000,000",2.59
9440,"Warhammer® 40,000: Dawn of War® - Soulstorm Demo",2008-01-23,1,Relic Entertainment,THQ,"0 .. 20,000",0.0
9450,"Warhammer® 40,000: Dawn of War® - Soulstorm",2008-03-05,0,Relic Entertainment,SEGA,"1,000,000 .. 2,000,000",0.0
9460,Frontlines™: Fuel of War™,2008-02-29,0,Kaos Studios,THQ Nordic,"200,000 .. 500,000",19.99
9480,Saints Row 2,2009-01-07,0,Volition,Deep Silver,"2,000,000 .. 5,000,000",9.99
9500,Gish,2007-07-20,0,"Cryptic Sea, Edmund McMillen",Chronic Logic,"200,000 .. 500,000",9.99
9510,Gish Demo,2008-01-03,1,Cryptic Sea,Chronic Logic,"0 .. 20,000",0.0
9710,Desperados 2: Cooper's Revenge,2008-03-12,0,Spellbound,THQ Nordic,"50,000 .. 100,000",9.99
9730,Tycoon City: New York,2008-03-12,0,Deep Red Games Ltd.,Atari,"20,000 .. 50,000",3.49
9760,Act of War: High Treason,2008-03-12,0,Eugen Systems,THQ Nordic,"50,000 .. 100,000",2.99
9800,Death to Spies,2008-03-12,0,Haggard Games,Fulqrum Publishing,"100,000 .. 200,000",4.99
9850,Codename: Panzers - Cold War,2009-05-06,0,"InnoGlow, Stormregion, THQ Nordic",Electronic Arts,"50,000 .. 100,000",14.99
9880,Champions Online,2011-06-14,1,Cryptic Studios,Arc Games,"1,000,000 .. 2,000,000",0.0
9900,Star Trek Online,2012-01-31,1,Cryptic Studios,Arc Games,"2,000,000 .. 5,000,000",0.0
9940,Blade Kitten,2014-05-22,0,Krome Studios,Krome Studios,"100,000 .. 200,000",2.99
9950,Blade Kitten Demo,2010-09-22,1,Krome Studios,Atari,"0 .. 20,000",0.0
9960,Haunted House™ (2010),2010-09-28,0,ImagineEngline,Atari,"0 .. 20,000",5.99
9970,Star Raiders,2011-05-11,0,Incinerator Studios,Atari,"0 .. 20,000",1.99
9980,The UnderGarden,2010-11-10,0,Artech Studios,Atari,"20,000 .. 50,000",2.09
10090,Call of Duty: World at War,2008-11-18,0,Treyarch,Activision,"2,000,000 .. 5,000,000",19.99
10100,King's Quest™ Collection,2009-07-23,0,Sierra,Activision,"100,000 .. 200,000",19.99
10110,Space Quest™ Collection,2009-07-23,0,Sierra,Activision,"100,000 .. 200,000",19.99
10120,Aces of the Galaxy™,2009-07-23,0,Artech Studios,Activision,"0 .. 20,000",9.99
10130,TimeShift™,2009-07-23,0,Saber Interactive,Activision,"100,000 .. 200,000",19.99
10140,3D Ultra™ Minigolf Adventures,2009-07-23,0,Wanako Games,Activision,"0 .. 20,000",9.99
10150,Prototype™,2009-06-12,0,Radical Entertainment,Activision,"500,000 .. 1,000,000",19.99
10180,Call of Duty®: Modern Warfare® 2 (2009),2009-11-11,0,Infinity Ward,Activision,"5,000,000 .. 10,000,000",19.99
10220,Postal III,2012-02-17,0,"Trashmasters, Zoom Platform",Akella,"200,000 .. 500,000",5.99
10230,Dead Mountaineer's Hotel,2011-10-28,0,Electronic Paradise,Akella,"20,000 .. 50,000",7.99
10240,A Stroke of Fate: Operation Valkyrie,2011-10-28,0,SPLine,Akella,"0 .. 20,000",6.99
10250,PT Boats: Knights of the Sea,2011-10-28,0,Studio4,Akella,"0 .. 20,000",6.99
10260,PT Boats: South Gambit,2011-10-28,0,studio4,Akella,"0 .. 20,000",6.99
10270,Disciples III: Reincarnation,2014-02-14,0,Akella,Kalypso Media Digital,"100,000 .. 200,000",9.99
10460,The Club™,2008-02-20,0,Bizarre Creations,SEGA,"50,000 .. 100,000",14.99
10500,Total War: EMPIRE – Definitive Edition,2009-03-04,0,"CREATIVE ASSEMBLY, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)","2,000,000 .. 5,000,000",24.99
10520,Beijing 2008™ - The Official Video Game of the Olympic Games,2008-08-14,0,Eurocom,Mini IT,"0 .. 20,000",0.0
10620,Empire: Total War™ Demo,2009-02-20,1,The Creative Assembly,SEGA,"0 .. 20,000",0.0
10680,Aliens vs. Predator™,2010-02-16,0,Rebellion,SEGA,"1,000,000 .. 2,000,000",14.99
11000,Loki Demo - Norse Warrior,2007-10-05,1,Cyanide Studios,Focus Home Interactive,"0 .. 20,000",0.0
11020,TrackMania Nations Forever,2008-04-16,1,Nadeo,Ubisoft,"2,000,000 .. 5,000,000",0.0
11040,Sherlock Holmes - Nemesis,2008-08-07,0,Frogwares,Frogwares,"100,000 .. 200,000",9.99
11050,Dracula: Origin,2008-08-07,0,Frogwares,Frogwares,"50,000 .. 100,000",9.99
11080,Sherlock Holmes - Nemesis Demo,2008-08-07,1,Frogwares,Focus Home Interactive,"0 .. 20,000",0.0
11090,Dracula Origin Demo,2008-08-07,1,Frogwares,Focus Home Interactive,"0 .. 20,000",0.0
11130,Sherlock Holmes: The Mystery of the Mummy,2009-08-06,1,Frogwares,Frogwares,"100,000 .. 200,000",0.0
11140,Sherlock Holmes: The Awakened (2008),2009-08-06,0,Frogwares,Frogwares,"200,000 .. 500,000",9.99
11150,Sherlock Holmes: The Silver Earring,2009-08-06,0,Frogwares,Frogwares,"200,000 .. 500,000",9.99
11180,Sherlock Holmes: The Mystery of the Persian Carpet,N,0,Frogwares,Frogwares,"50,000 .. 100,000",9.99
11190,Sherlock Holmes versus Jack the Ripper,2009-12-23,0,Frogwares,Frogwares,"100,000 .. 200,000",9.99
11200,Shadowgrounds Survivor,2007-11-14,0,Frozenbyte,Frozenbyte,"200,000 .. 500,000",1.49
11220,Shadowgrounds Survivor Demo,2008-02-15,1,Frozenbyte,Frozenbyte,"0 .. 20,000",0.0
11230,Gumboy Tournament,2008-05-19,0,CINEMAX GAMES,CINEMAX GAMES,"50,000 .. 100,000",2.99
11240,Space Trader: Merchant Marine,2008-10-23,0,N,Disney,"100,000 .. 200,000",4.99
11250,Pacific Storm,2008-06-24,0,"Buka Entertainment, Lesta Studio",ESDigital Games,"0 .. 20,000",7.99
11260,Pacific Storm Allies,2008-08-18,0,Lesta Studio,ESDigital Games,"20,000 .. 50,000",7.99
11270,Gumboy Tournament Demo,2008-11-13,1,"CINEMAX, s.r.o.","CINEMAX, s.r.o.","0 .. 20,000",0.0
11280,Penguins Arena: Sedna's World,2008-12-18,0,Frogames,Frogames,"100,000 .. 200,000",5.99
11340,Larva Mortus,2009-03-19,0,N,Meridian4,"100,000 .. 200,000",2.99
11370,Nikopol: Secrets of the Immortals,2009-07-30,0,N,baKno Games,"100,000 .. 200,000",4.99
11390,Crash Time 2,2009-08-27,0,N,ESDigital Games,"100,000 .. 200,000",4.99
11450,Overlord™,2007-10-26,0,Triumph Studios,"Codemasters, Electronic Arts","500,000 .. 1,000,000",4.99
11470,Overlord™ Demo,2007-10-26,1,Triumph Studios,Codemasters,"0 .. 20,000",0.0
11480,Soldiers: Heroes of World War II,2014-07-03,0,Best Way,Fulqrum Publishing,"100,000 .. 200,000",4.99
11550,Second Sight,2021-04-08,0,Free Radical Design,THQ Nordic,"0 .. 20,000",9.99
11560,Maelstrom: The Battle for Earth Begins,2009-02-13,0,KDV Games,"Codemasters, Electronic Arts","20,000 .. 50,000",4.99
11590,Hospital Tycoon,2009-02-13,0,Deep Red Limited,"Codemasters, Electronic Arts","20,000 .. 50,000",4.99
11910,LUMINES™ Demo,2008-04-18,1,Q Entertainment Inc.,Q Entertainment Inc.,"0 .. 20,000",0.0
11920,LUMINES™ Advance Pack,2008-04-18,0,Q Entertainment Inc.,Next Game,"0 .. 20,000",0.0
12130,Manhunt,2008-01-04,0,Rockstar North,Rockstar Games,"200,000 .. 500,000",9.99
12140,Max Payne,2008-01-04,0,Remedy Entertainment,Rockstar Games,"1,000,000 .. 2,000,000",9.99
12150,Max Payne 2: The Fall of Max Payne,2008-01-04,0,Remedy Entertainment,Rockstar Games,"500,000 .. 1,000,000",9.99
12180,Grand Theft Auto 2,2008-01-04,0,Rockstar North,Rockstar Games,"500,000 .. 1,000,000",0.0
12200,Bully: Scholarship Edition,2010-12-23,0,Rockstar New England,Rockstar Games,"2,000,000 .. 5,000,000",14.99
12210,Grand Theft Auto IV: The Complete Edition,2020-03-24,0,"Rockstar North, Rockstar Toronto",Rockstar Games,"5,000,000 .. 10,000,000",19.99
12220,Grand Theft Auto: Episodes from Liberty City,2010-04-12,0,Rockstar North / Toronto,Rockstar Games,"2,000,000 .. 5,000,000",0.0
12310,Culpa Innata,2008-01-18,0,Momentum Digital Media Technologies,Strategy First,"20,000 .. 50,000",9.99
12320,Sacred Gold,2008-07-09,0,Studio II,THQ Nordic,"200,000 .. 500,000",9.99
12330,Darkstar One,2008-02-13,0,Ascaron Entertainment ltd.,Strategy First,"100,000 .. 200,000",1.79
12340,Jack Keane,2008-06-27,0,Deck13,Deck13,"20,000 .. 50,000",9.99
12360,FlatOut: Ultimate Carnage Collector's Edition,2008-08-26,0,"Bugbear Entertainment, ZOOM Platform Media, Jordan Freeman Group",Strategy First,"500,000 .. 1,000,000",3.99
12390,Exodus from the Earth ,2008-10-24,0,Parallax Arts Studio,Disney,"50,000 .. 100,000",14.99
12420,Perimeter 2: New Earth,2009-02-10,0,KDV Games,"Warner Bros. Games, Warner Bros. Interactive Entertainment","0 .. 20,000",5.99
12430,SlamIt Pinball Big Score,2009-02-23,0,Technetium Games,Kalypso Media Digital,"0 .. 20,000",4.99
12440,Ankh 2: Heart of Osiris ,2009-06-16,0,Deck 13,Disney,"20,000 .. 50,000",4.99
12450,Ankh 3: Battle of the Gods,2009-06-16,0,Deck 13,U.S. Army,"0 .. 20,000",9.99
12460,BC Kings,2009-06-16,0,Mascot Entertainment,N,"20,000 .. 50,000",0.79
12470,Port Royale 2,2009-06-16,0,Ascaron Entertainment ltd.,Strategy First,"100,000 .. 200,000",1.19
12480,9th Company: Roots Of Terror,2009-12-03,0,"Noviy Disk, Lesta Studios Inc",Strategy First,"20,000 .. 50,000",1.99
12500,PuzzleQuest: Challenge of the Warlords,2008-01-29,0,Infinite Interactive,"D3Publisher of America, Inc.","50,000 .. 100,000",9.99
12510,Prison Tycoon 3™: Lockdown,2008-01-29,0,"Gamebryo, Virtual Playground",Cosmi Valusoft,"20,000 .. 50,000",9.99
12520,18 Wheels of Steel: American Long Haul,2008-01-29,0,SCS Software,Cosmi Valusoft,"50,000 .. 100,000",9.99
12530,Hunting Unlimited™ 2008,2008-01-29,0,SCS Software,Ziggurat,"20,000 .. 50,000",9.99
12540,Mahjongg Investigations: Under Suspicion,2008-07-29,0,Zemnott,Ziggurat,"20,000 .. 50,000",9.99
12560,Ride! Carnival Tycoon,2008-07-29,0,Gabriel Entertainment,Cosmi Valusoft,"0 .. 20,000",9.99
12570,Hot Dish,2008-07-29,0,Zemnott,Ziggurat,"0 .. 20,000",9.99
12580,Dr. Daisy Pet Vet,2008-07-29,0,Zemnott,Ziggurat,"0 .. 20,000",9.99
12590,Sprint Cars Road to Knoxville,2008-07-29,0,BigAnt Studios,Cosmi Valusoft,"20,000 .. 50,000",9.99
12600,Midnight Outlaw: 6 Hours to SunUp,2008-07-29,0,"Merscom, Babylon",Cosmi Valusoft,"0 .. 20,000",9.99
12640,Drakensang,2009-03-09,0,Radon Labs,DTP Entertainment,"100,000 .. 200,000",9.99
12670,Mission Runway,2009-07-17,0,Virtual Playground,Cosmi Valusoft,"0 .. 20,000",9.99
12690,Hunting Unlimited 2010,2009-07-07,0,SCS Software,Ziggurat,"50,000 .. 100,000",9.99
12710,Overlord™: Raising Hell,2008-02-28,0,Triumph Studios,"Codemasters, Electronic Arts","500,000 .. 1,000,000",9.99
12770,Rise of the Argonauts,2009-01-07,0,Liquid Entertainment,"Codemasters, Electronic Arts","200,000 .. 500,000",9.99
12790,Damnation,2009-05-22,0,Blue Omega Entertainment,"Codemasters, Electronic Arts","100,000 .. 200,000",9.99
12810,Overlord II,2009-06-23,0,Triumph Studios,"Codemasters, Electronic Arts","1,000,000 .. 2,000,000",9.99
12820,Overlord II Demo,2009-06-18,1,Triumph Studios,Codemasters,"0 .. 20,000",0.0
12830,Operation Flashpoint: Dragon Rising,2009-10-07,0,Codemasters,"Codemasters, Electronic Arts","500,000 .. 1,000,000",9.99
12890,Operation Flashpoint: Dragon Rising Demo,2009-11-16,1,Codemasters Studios,Codemasters ,"0 .. 20,000",0.0
12900,AudioSurf,2008-02-15,0,Dylan Fitterer,N,"1,000,000 .. 2,000,000",9.99
12910,AudioSurf Demo,2008-02-15,1,Dylan Fitterer,N,"0 .. 20,000",0.0
13000,Ninja Reflex: Steamworks Edition,2008-03-21,0,Sanzaru Games,Nunchuck Games,"0 .. 20,000",4.99
13010,Ninja Reflex Demo,2008-03-21,1,Sanzaru Games,Nunchuck Games,"0 .. 20,000",0.0
13140,America's Army 3,2009-06-17,1,U.S. Army,U.S. Army,"1,000,000 .. 2,000,000",0.0
13500,Prince of Persia: Warrior Within™,2009-08-27,0,Ubisoft,Ubisoft,"200,000 .. 500,000",9.99
13520,Far Cry®,2008-04-01,0,Crytek Studios,Ubisoft,"2,000,000 .. 5,000,000",2.99
13530,Prince of Persia: The Two Thrones™,2009-08-27,0,Ubisoft Montreal,Ubisoft,"200,000 .. 500,000",1.99
13540,Tom Clancy's Rainbow Six® Vegas,2008-04-09,0,Ubisoft Montreal,Ubisoft,"200,000 .. 500,000",9.99
13560,Tom Clancy's Splinter Cell®,2008-04-01,0,Ubisoft,Ubisoft,"500,000 .. 1,000,000",9.99
13570,Tom Clancy's Splinter Cell Chaos Theory®,2009-08-27,0,Ubisoft Montreal,Ubisoft,"200,000 .. 500,000",9.99
13580,Tom Clancy's Splinter Cell Double Agent®,2009-02-13,0,Ubisoft Montreal,Ubisoft,"200,000 .. 500,000",2.49
13600,Prince of Persia®: The Sands of Time,N,0,Kudosoft,Ubisoft,"500,000 .. 1,000,000",1.99
13620,Tom Clancy's Ghost Recon® Desert Siege™,2008-07-15,0,Red Storm Entertainment,Ubisoft,"20,000 .. 50,000",4.99
13630,Tom Clancy's Ghost Recon® Island Thunder™,2008-07-15,0,Red Storm Entertainment,Ubisoft,"20,000 .. 50,000",4.99
15000,Tom Clancy's Rainbow Six Lockdown™,2009-08-27,0,Red Storm Entertainment,Ubisoft,"200,000 .. 500,000",9.99
15080,Rayman Raving Rabbids™,2008-06-13,0,"Ubisoft Bulgaria, Ubisoft Montpellier",Ubisoft,"100,000 .. 200,000",9.99
15100,Assassin's Creed™: Director's Cut Edition,2008-04-09,0,Ubisoft Montreal,Ubisoft,"1,000,000 .. 2,000,000",19.99
15120,Tom Clancy's Rainbow Six® Vegas 2,2008-04-16,0,Ubisoft Montreal,Ubisoft,"500,000 .. 1,000,000",9.99
15130,Beyond Good and Evil™,2008-05-13,0,Ubisoft Montpellier,Ubisoft,"200,000 .. 500,000",0.0
15160,Petz® Horsez® 2,2009-08-27,0,Ubisoft,Square Enix,"0 .. 20,000",9.99
15170,Heroes of Might & Magic V,2008-05-13,0,Nival,Ubisoft,"500,000 .. 1,000,000",9.99
15190,Brothers in Arms: Road to Hill 30™,2008-05-13,0,Gearbox Software,Ubisoft,"200,000 .. 500,000",9.99
15200,Silent Hunter®: Wolves of the Pacific,2009-08-27,0,Ubisoft Romania,Ubisoft,"100,000 .. 200,000",9.99
15210,Silent Hunter® III,2008-06-13,0,Ubisoft,Ubisoft,"200,000 .. 500,000",9.99
15240,Silent Hunter®: Wolves of the Pacific U-Boat Missions,2009-08-27,0,Ubisoft Romania,Ubisoft,"50,000 .. 100,000",9.99
15270,Cold Fear™,2008-05-13,0,Darkworks,Ubisoft,"50,000 .. 100,000",9.99
15300,Tom Clancy's Ghost Recon®,2008-07-15,0,Red Storm Entertainment,Ubisoft,"200,000 .. 500,000",9.99
15320,IL-2 Sturmovik: 1946,2008-06-13,0,1C: Maddox Games,Fulqrum Publishing,"200,000 .. 500,000",9.99
15370,Heroes of Might & Magic V: Tribes of the East,2008-10-10,0,Nival,Ubisoft,"200,000 .. 500,000",9.99
15380,Heroes of Might & Magic V: Hammers of Fate,2008-10-10,0,Nival,Ubisoft,"50,000 .. 100,000",9.99
